Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,16821884,"The ""Le Chatelier's principle""-governed response of actin filaments to osmotic stress","Ito T, Yamazaki M.",J Phys Chem B. 2006 Jul 13;110(27):13572-81. doi: 10.1021/jp060612r.,Ito T,J Phys Chem B,2006,2006-07-11 00:00:00,,,10.1021/jp060612r
,16809768,Prostate-specific membrane antigen regulates angiogenesis by modulating integrin signal transduction,"Conway RE, Petrovic N, Li Z, Heston W, Wu D, Shapiro LH.",Mol Cell Biol. 2006 Jul;26(14):5310-24. doi: 10.1128/MCB.00084-06.,Conway RE,Mol Cell Biol,2006,2006-07-01 00:00:00,PMC1592718,,10.1128/MCB.00084-06
,16781869,Filamins: promiscuous organizers of the cytoskeleton,"Popowicz GM, Schleicher M, Noegel AA, Holak TA.",Trends Biochem Sci. 2006 Jul;31(7):411-9. doi: 10.1016/j.tibs.2006.05.006. Epub 2006 Jun 16.,Popowicz GM,Trends Biochem Sci,2006,2006-06-20 00:00:00,,,10.1016/j.tibs.2006.05.006
,16713637,The multipolar stage and disruptions in neuronal migration,"LoTurco JJ, Bai J.",Trends Neurosci. 2006 Jul;29(7):407-413. doi: 10.1016/j.tins.2006.05.006. Epub 2006 May 19.,LoTurco JJ,Trends Neurosci,2006,2006-05-23 00:00:00,,,10.1016/j.tins.2006.05.006
,16684786,Periventricular heterotopia: phenotypic heterogeneity and correlation with Filamin A mutations,"Parrini E, Ramazzotti A, Dobyns WB, Mei D, Moro F, Veggiotti P, Marini C, Brilstra EH, Dalla Bernardina B, Goodwin L, Bodell A, Jones MC, Nangeroni M, Palmeri S, Said E, Sander JW, Striano P, Takahashi Y, Van Maldergem L, Leonardi G, Wright M, Walsh CA, Guerrini R.",Brain. 2006 Jul;129(Pt 7):1892-906. doi: 10.1093/brain/awl125. Epub 2006 May 9.,Parrini E,Brain,2006,2006-05-11 00:00:00,,,10.1093/brain/awl125
,16691586,Periventricular nodular heterotopia and Williams syndrome,"Ferland RJ, Gaitanis JN, Apse K, Tantravahi U, Walsh CA, Sheen VL.",Am J Med Genet A. 2006 Jun 15;140(12):1305-11. doi: 10.1002/ajmg.a.31259.,Ferland RJ,Am J Med Genet A,2006,2006-05-13 00:00:00,,,10.1002/ajmg.a.31259
,16822260,"Filamin a, periventricular nodular heterotopia, and West syndrome",Robertson SP.,Epilepsia. 2006 Jun;47(6):1082; author reply 1082-3. doi: 10.1111/j.1528-1167.2006.00579_1.x.,Robertson SP,Epilepsia,2006,2006-07-11 00:00:00,,,10.1111/j.1528-1167.2006.00579_1.x
,16731842,Exercise-induced phosphorylation of the novel Akt substrates AS160 and filamin A in human skeletal muscle,"Deshmukh A, Coffey VG, Zhong Z, Chibalin AV, Hawley JA, Zierath JR.",Diabetes. 2006 Jun;55(6):1776-82. doi: 10.2337/db05-1419.,Deshmukh A,Diabetes,2006,2006-05-30 00:00:00,,,10.2337/db05-1419
,16299064,"A filamin A splice mutation resulting in a syndrome of facial dysmorphism, periventricular nodular heterotopia, and severe constipation reminiscent of cerebro-fronto-facial syndrome","Hehr U, Hehr A, Uyanik G, Phelan E, Winkler J, Reardon W.",J Med Genet. 2006 Jun;43(6):541-4. doi: 10.1136/jmg.2005.038505. Epub 2005 Nov 18.,Hehr U,J Med Genet,2006,2005-11-22 00:00:00,PMC2564542,,10.1136/jmg.2005.038505
,16596676,Genotype-epigenotype-phenotype correlations in females with frontometaphyseal dysplasia,"Zenker M, Nährlich L, Sticht H, Reis A, Horn D.",Am J Med Genet A. 2006 May 15;140(10):1069-73. doi: 10.1002/ajmg.a.31213.,Zenker M,Am J Med Genet A,2006,2006-04-06 00:00:00,,,10.1002/ajmg.a.31213
,16596669,Bilateral periventricular heterotopias in an X-linked dominant transmission in a family with two affected males,"Gérard-Blanluet M, Sheen V, Machinis K, Neal J, Apse K, Danan C, Sinico M, Brugières P, Mage K, Ratsimbazafy L, Elbez A, Janaud JC, Amselem S, Walsh C, Encha-Razavi F.",Am J Med Genet A. 2006 May 15;140(10):1041-6. doi: 10.1002/ajmg.a.31197.,Gérard-Blanluet M,Am J Med Genet A,2006,2006-04-06 00:00:00,,,10.1002/ajmg.a.31197
,16674103,Differential protein expression profiling by iTRAQ-2DLC-MS/MS of lung cancer cells undergoing epithelial-mesenchymal transition reveals a migratory/invasive phenotype,"Keshamouni VG, Michailidis G, Grasso CS, Anthwal S, Strahler JR, Walker A, Arenberg DA, Reddy RC, Akulapalli S, Thannickal VJ, Standiford TJ, Andrews PC, Omenn GS.",J Proteome Res. 2006 May;5(5):1143-54. doi: 10.1021/pr050455t.,Keshamouni VG,J Proteome Res,2006,2006-05-06 00:00:00,,,10.1021/pr050455t
,16611986,Cooperative regulation of extracellular signal-regulated kinase activation and cell shape change by filamin A and beta-arrestins,"Scott MG, Pierotti V, Storez H, Lindberg E, Thuret A, Muntaner O, Labbé-Jullié C, Pitcher JA, Marullo S.",Mol Cell Biol. 2006 May;26(9):3432-45. doi: 10.1128/MCB.26.9.3432-3445.2006.,Scott MG,Mol Cell Biol,2006,2006-04-14 00:00:00,PMC1447405,,10.1128/MCB.26.9.3432-3445.2006
,16461769,Calpain is required for normal osteoclast function and is down-regulated by calcitonin,"Marzia M, Chiusaroli R, Neff L, Kim NY, Chishti AH, Baron R, Horne WC.",J Biol Chem. 2006 Apr 7;281(14):9745-54. doi: 10.1074/jbc.M513516200. Epub 2006 Feb 3.,Marzia M,J Biol Chem,2006,2006-02-08 00:00:00,PMC1570620,NIHMS11561,10.1074/jbc.M513516200
,16513120,Silencing of filamin A gene expression inhibits Ca2+ -sensing receptor signaling,"Huang C, Wu Z, Hujer KM, Miller RT.",FEBS Lett. 2006 Mar 20;580(7):1795-800. doi: 10.1016/j.febslet.2006.02.035. Epub 2006 Feb 24.,Huang C,FEBS Lett,2006,2006-03-04 00:00:00,,,10.1016/j.febslet.2006.02.035
,16387775,Filamin-a and rheological properties of cultured melanoma cells,"Coughlin MF, Puig-de-Morales M, Bursac P, Mellema M, Millet E, Fredberg JJ.",Biophys J. 2006 Mar 15;90(6):2199-205. doi: 10.1529/biophysj.105.061267. Epub 2005 Dec 30.,Coughlin MF,Biophys J,2006,2006-01-03 00:00:00,PMC1386798,,10.1529/biophysj.105.061267
,16606229,Stress-dependent elasticity of composite actin networks as a model for cell behavior,"Gardel ML, Nakamura F, Hartwig J, Crocker JC, Stossel TP, Weitz DA.",Phys Rev Lett. 2006 Mar 3;96(8):088102. doi: 10.1103/PhysRevLett.96.088102. Epub 2006 Mar 3.,Gardel ML,Phys Rev Lett,2006,2006-04-12 00:00:00,,,10.1103/PhysRevLett.96.088102
,16297652,Calpain 1-gamma filamin interaction in muscle cells: a possible in situ regulation by PKC-alpha,"Raynaud F, Jond-Necand C, Marcilhac A, Fürst D, Benyamin Y.",Int J Biochem Cell Biol. 2006 Mar;38(3):404-13. doi: 10.1016/j.biocel.2005.09.020. Epub 2005 Oct 27.,Raynaud F,Int J Biochem Cell Biol,2006,2005-11-22 00:00:00,,,10.1016/j.biocel.2005.09.020
,16293600,The structure of the GPIb-filamin A complex,"Nakamura F, Pudas R, Heikkinen O, Permi P, Kilpeläinen I, Munday AD, Hartwig JH, Stossel TP, Ylänne J.",Blood. 2006 Mar 1;107(5):1925-32. doi: 10.1182/blood-2005-10-3964. Epub 2005 Nov 17.,Nakamura F,Blood,2006,2005-11-19 00:00:00,PMC1895705,,10.1182/blood-2005-10-3964
,15994863,Ehlers-Danlos syndrome and periventricular nodular heterotopia in a Spanish family with a single FLNA mutation,"Gómez-Garre P, Seijo M, Gutiérrez-Delicado E, Castro del Río M, de la Torre C, Gómez-Abad C, Morales-Corraliza J, Puig M, Serratosa JM.",J Med Genet. 2006 Mar;43(3):232-7. doi: 10.1136/jmg.2004.029173. Epub 2005 Jul 1.,Gómez-Garre P,J Med Genet,2006,2005-07-05 00:00:00,PMC2563248,,10.1136/jmg.2004.029173
,16462601,Antipsychotic-induced alterations in D2 dopamine receptor interacting proteins within the cortex,"Kabbani N, Levenson R.",Neuroreport. 2006 Feb 27;17(3):299-301. doi: 10.1097/01.wnr.0000199460.24412.04.,Kabbani N,Neuroreport,2006,2006-02-08 00:00:00,,,10.1097/01.wnr.0000199460.24412.04
,16455489,The molecular basis of filamin binding to integrins and competition with talin,"Kiema T, Lad Y, Jiang P, Oxley CL, Baldassarre M, Wegener KL, Campbell ID, Ylänne J, Calderwood DA.",Mol Cell. 2006 Feb 3;21(3):337-47. doi: 10.1016/j.molcel.2006.01.011.,Kiema T,Mol Cell,2006,2006-02-04 00:00:00,,,10.1016/j.molcel.2006.01.011
,16320251,Overlapping expression of ARFGEF2 and Filamin A in the neuroependymal lining of the lateral ventricles: insights into the cause of periventricular heterotopia,"Lu J, Tiao G, Folkerth R, Hecht J, Walsh C, Sheen V.",J Comp Neurol. 2006 Jan 20;494(3):476-84. doi: 10.1002/cne.20806.,Lu J,J Comp Neurol,2006,2005-12-02 00:00:00,,,10.1002/cne.20806
,16417552,"Mutation in filamin A causes periventricular heterotopia, developmental regression, and West syndrome in males","Masruha MR, Caboclo LO, Carrete H Jr, Cendes IL, Rodrigues MG, Garzon E, Yacubian EM, Sakamoto AC, Sheen V, Harney M, Neal J, Hill RS, Bodell A, Walsh C, Vilanova LC.",Epilepsia. 2006 Jan;47(1):211-4. doi: 10.1111/j.1528-1167.2006.00390.x.,Masruha MR,Epilepsia,2006,2006-01-19 00:00:00,,,10.1111/j.1528-1167.2006.00390.x
,16355270,Four and half lim protein 2 (FHL2) stimulates osteoblast differentiation,"Lai CF, Bai S, Uthgenannt BA, Halstead LR, McLoughlin P, Schafer BW, Chu PH, Chen J, Otey CA, Cao X, Cheng SL.",J Bone Miner Res. 2006 Jan;21(1):17-28. doi: 10.1359/JBMR.050915. Epub 2005 Oct 3.,Lai CF,J Bone Miner Res,2006,2005-12-16 00:00:00,,,10.1359/JBMR.050915
,16291724,CEACAM1 functionally interacts with filamin A and exerts a dual role in the regulation of cell migration,"Klaile E, Müller MM, Kannicht C, Singer BB, Lucka L.",J Cell Sci. 2005 Dec 1;118(Pt 23):5513-24. doi: 10.1242/jcs.02660. Epub 2005 Nov 15.,Klaile E,J Cell Sci,2005,2005-11-18 00:00:00,,,10.1242/jcs.02660
,16303888,Periventricular heterotopia: new insights into Ehlers-Danlos syndrome,"Sheen VL, Walsh CA.",Clin Med Res. 2005 Nov;3(4):229-33. doi: 10.3121/cmr.3.4.229.,Sheen VL,Clin Med Res,2005,2005-11-24 00:00:00,PMC1288408,,10.3121/cmr.3.4.229
,16030015,Ca2+ and calmodulin regulate the binding of filamin A to actin filaments,"Nakamura F, Hartwig JH, Stossel TP, Szymanski PT.",J Biol Chem. 2005 Sep 16;280(37):32426-33. doi: 10.1074/jbc.M502203200. Epub 2005 Jul 18.,Nakamura F,J Biol Chem,2005,2005-07-21 00:00:00,,,10.1074/jbc.M502203200
,16229809,Regulation of glioma cell migration by serine-phosphorylated P311,"McDonough WS, Tran NL, Berens ME.",Neoplasia. 2005 Sep;7(9):862-72. doi: 10.1593/neo.05190.,McDonough WS,Neoplasia,2005,2005-10-19 00:00:00,PMC1501936,,10.1593/neo.05190
,15996530,Periventricular heterotopia,"Lu J, Sheen V.",Epilepsy Behav. 2005 Sep;7(2):143-9. doi: 10.1016/j.yebeh.2005.05.001.,Lu J,Epilepsy Behav,2005,2005-07-06 00:00:00,,,10.1016/j.yebeh.2005.05.001
,16159866,Gene profiling changes in cytoskeletal proteins during clinical recovery after left ventricular-assist device support,"Birks EJ, Hall JL, Barton PJ, Grindle S, Latif N, Hardy JP, Rider JE, Banner NR, Khaghani A, Miller LW, Yacoub MH.",Circulation. 2005 Aug 30;112(9 Suppl):I57-64. doi: 10.1161/CIRCULATIONAHA.104.526137.,Birks EJ,Circulation,2005,2005-09-15 00:00:00,,,10.1161/CIRCULATIONAHA.104.526137
,16086393,"Gracile bones, periostal appositions, hypomineralization of the cranial vault, and mental retardation in brothers: milder variant of osteocraniostenosis or new syndrome?","Verloes A, Garel C, Robertson S, Le Merrer M, Baumann C.",Am J Med Genet A. 2005 Aug 30;137(2):199-203. doi: 10.1002/ajmg.a.30360.,Verloes A,Am J Med Genet A,2005,2005-08-09 00:00:00,,,10.1002/ajmg.a.30360
,16076904,The Z-disc proteins myotilin and FATZ-1 interact with each other and are connected to the sarcolemma via muscle-specific filamins,"Gontier Y, Taivainen A, Fontao L, Sonnenberg A, van der Flier A, Carpen O, Faulkner G, Borradori L.",J Cell Sci. 2005 Aug 15;118(Pt 16):3739-49. doi: 10.1242/jcs.02484. Epub 2005 Aug 2.,Gontier Y,J Cell Sci,2005,2005-08-04 00:00:00,,,10.1242/jcs.02484
,15986405,"Chicken gizzard filamin, retina filamin and cgABP260 are respectively, smooth muscle-, non-muscle- and pan-muscle-type isoforms: distribution and localization in muscles","Ohashi K, Oshima K, Tachikawa M, Morikawa N, Hashimoto Y, Ito M, Mori H, Kuribayashi T, Terasaki AG.",Cell Motil Cytoskeleton. 2005 Aug;61(4):214-25. doi: 10.1002/cm.20073.,Ohashi K,Cell Motil Cytoskeleton,2005,2005-06-30 00:00:00,,,10.1002/cm.20073
,15950621,Induction of lamellipodia by Kalirin does not require its guanine nucleotide exchange factor activity,"Schiller MR, Blangy A, Huang J, Mains RE, Eipper BA.",Exp Cell Res. 2005 Jul 15;307(2):402-17. doi: 10.1016/j.yexcr.2005.03.024. Epub 2005 Apr 21.,Schiller MR,Exp Cell Res,2005,2005-06-14 00:00:00,,,10.1016/j.yexcr.2005.03.024
,15940695,A novel filamin A D203Y mutation in a female patient with otopalatodigital type 1 syndrome and extremely skewed X chromosome inactivation,"Hidalgo-Bravo A, Pompa-Mera EN, Kofman-Alfaro S, Gonzalez-Bonilla CR, Zenteno JC.",Am J Med Genet A. 2005 Jul 15;136(2):190-3. doi: 10.1002/ajmg.a.30792.,Hidalgo-Bravo A,Am J Med Genet A,2005,2005-06-09 00:00:00,,,10.1002/ajmg.a.30792
,15922300,Presence of presenilin 1/2 affects the invasion and replication of Salmonella typhimurium,"Park JH, Kim HJ, Choy HE, Kim K.",Biochem Biophys Res Commun. 2005 Jul 15;332(4):1081-5. doi: 10.1016/j.bbrc.2005.05.060.,Park JH,Biochem Biophys Res Commun,2005,2005-06-01 00:00:00,,,10.1016/j.bbrc.2005.05.060
,15837785,"Amino acid-stimulated Ca2+ oscillations produced by the Ca2+-sensing receptor are mediated by a phospholipase C/inositol 1,4,5-trisphosphate-independent pathway that requires G12, Rho, filamin-A, and the actin cytoskeleton","Rey O, Young SH, Yuan J, Slice L, Rozengurt E.",J Biol Chem. 2005 Jun 17;280(24):22875-82. doi: 10.1074/jbc.M503455200. Epub 2005 Apr 18.,Rey O,J Biol Chem,2005,2005-04-20 00:00:00,,,10.1074/jbc.M503455200
,15917206,Filamin A: phenotypic diversity,Robertson SP.,Curr Opin Genet Dev. 2005 Jun;15(3):301-7. doi: 10.1016/j.gde.2005.04.001.,Robertson SP,Curr Opin Genet Dev,2005,2005-05-27 00:00:00,,,10.1016/j.gde.2005.04.001
,15574123,Identification of a unique filamin A binding region within the cytoplasmic domain of glycoprotein Ibalpha,"Cranmer SL, Pikovski I, Mangin P, Thompson PE, Domagala T, Frazzetto M, Salem HH, Jackson SP.",Biochem J. 2005 May 1;387(Pt 3):849-58. doi: 10.1042/BJ20041836.,Cranmer SL,Biochem J,2005,2004-12-03 00:00:00,PMC1135017,,10.1042/BJ20041836
,15687500,G protein-coupled receptor kinase regulates dopamine D3 receptor signaling by modulating the stability of a receptor-filamin-beta-arrestin complex. A case of autoreceptor regulation,"Kim KM, Gainetdinov RR, Laporte SA, Caron MG, Barak LS.",J Biol Chem. 2005 Apr 1;280(13):12774-80. doi: 10.1074/jbc.M408901200. Epub 2005 Feb 1.,Kim KM,J Biol Chem,2005,2005-02-03 00:00:00,,,10.1074/jbc.M408901200
,15657061,High affinity interaction with filamin A protects against calcium-sensing receptor degradation,"Zhang M, Breitwieser GE.",J Biol Chem. 2005 Mar 25;280(12):11140-6. doi: 10.1074/jbc.M412242200. Epub 2005 Jan 18.,Zhang M,J Biol Chem,2005,2005-01-20 00:00:00,,,10.1074/jbc.M412242200
,15794127,Involvement of filamin A and filamin A-interacting protein (FILIP) in controlling the start and cell shape of radially migrating cortical neurons,"Sato M, Nagano T.",Anat Sci Int. 2005 Mar;80(1):19-29. doi: 10.1111/j.1447-073x.2005.00101.x.,Sato M,Anat Sci Int,2005,2005-03-30 00:00:00,,,10.1111/j.1447-073x.2005.00101.x
,15623510,Filamin A binding stabilizes nascent glycoprotein Ibalpha trafficking and thereby enhances its surface expression,"Feng S, Lu X, Kroll MH.",J Biol Chem. 2005 Feb 25;280(8):6709-15. doi: 10.1074/jbc.M413590200. Epub 2004 Dec 28.,Feng S,J Biol Chem,2005,2004-12-30 00:00:00,,,10.1074/jbc.M413590200
,15684392,FOXC1 transcriptional regulatory activity is impaired by PBX1 in a filamin A-mediated manner,"Berry FB, O'Neill MA, Coca-Prados M, Walter MA.",Mol Cell Biol. 2005 Feb;25(4):1415-24. doi: 10.1128/MCB.25.4.1415-1424.2005.,Berry FB,Mol Cell Biol,2005,2005-02-03 00:00:00,PMC548007,,10.1128/MCB.25.4.1415-1424.2005
,15657428,Filamin A-bound PEBP2beta/CBFbeta is retained in the cytoplasm and prevented from functioning as a partner of the Runx1 transcription factor,"Yoshida N, Ogata T, Tanabe K, Li S, Nakazato M, Kohu K, Takafuta T, Shapiro S, Ohta Y, Satake M, Watanabe T.",Mol Cell Biol. 2005 Feb;25(3):1003-12. doi: 10.1128/MCB.25.3.1003-1012.2005.,Yoshida N,Mol Cell Biol,2005,2005-01-20 00:00:00,PMC543995,,10.1128/MCB.25.3.1003-1012.2005
,15654694,"A novel 9 bp deletion in the filamin a gene causes an otopalatodigital-spectrum disorder with a variable, intermediate phenotype","Stefanova M, Meinecke P, Gal A, Bolz H.",Am J Med Genet A. 2005 Feb 1;132A(4):386-90. doi: 10.1002/ajmg.a.30484.,Stefanova M,Am J Med Genet A,2005,2005-01-18 00:00:00,,,10.1002/ajmg.a.30484
,15607749,Air-liquid interface promotes invasive growth of laryngeal squamous cell carcinoma with or without hypoxia,"Toda S, Yamada S, Aoki S, Inokuchi A, Sugihara H.",Biochem Biophys Res Commun. 2005 Jan 28;326(4):866-72. doi: 10.1016/j.bbrc.2004.11.122.,Toda S,Biochem Biophys Res Commun,2005,2004-12-21 00:00:00,,,10.1016/j.bbrc.2004.11.122
,15668422,Filamin A mutations cause periventricular heterotopia with Ehlers-Danlos syndrome,"Sheen VL, Jansen A, Chen MH, Parrini E, Morgan T, Ravenscroft R, Ganesh V, Underwood T, Wiley J, Leventer R, Vaid RR, Ruiz DE, Hutchins GM, Menasha J, Willner J, Geng Y, Gripp KW, Nicholson L, Berry-Kravis E, Bodell A, Apse K, Hill RS, Dubeau F, Andermann F, Barkovich J, Andermann E, Shugart YY, Thomas P, Viri M, Veggiotti P, Robertson S, Guerrini R, Walsh CA.",Neurology. 2005 Jan 25;64(2):254-62. doi: 10.1212/01.WNL.0000149512.79621.DF.,Sheen VL,Neurology,2005,2005-01-26 00:00:00,,,10.1212/01.WNL.0000149512.79621.DF
,16390316,Biological implications of filamin A-bound PEBP2beta/CBFbeta retention in the cytoplasm,"Watanabe T, Yoshida N, Satake M.",Crit Rev Eukaryot Gene Expr. 2005;15(3):197-206. doi: 10.1615/critreveukargeneexpr.v15.i3.20.,Watanabe T,Crit Rev Eukaryot Gene Expr,2005,2006-01-05 00:00:00,,,10.1615/critreveukargeneexpr.v15.i3.20
,15816977,Genetic malformations of the cerebral cortex and epilepsy,Guerrini R.,Epilepsia. 2005;46 Suppl 1:32-7. doi: 10.1111/j.0013-9580.2005.461010.x.,Guerrini R,Epilepsia,2005,2005-04-09 00:00:00,,,10.1111/j.0013-9580.2005.461010.x
,15516996,The many faces of filamin: a versatile molecular scaffold for cell motility and signalling,"Feng Y, Walsh CA.",Nat Cell Biol. 2004 Nov;6(11):1034-8. doi: 10.1038/ncb1104-1034.,Feng Y,Nat Cell Biol,2004,2004-11-02 00:00:00,,,10.1038/ncb1104-1034
,15505042,"Pdlim2, a novel PDZ-LIM domain protein, interacts with alpha-actinins and filamin A","Torrado M, Senatorov VV, Trivedi R, Fariss RN, Tomarev SI.",Invest Ophthalmol Vis Sci. 2004 Nov;45(11):3955-63. doi: 10.1167/iovs.04-0721.,Torrado M,Invest Ophthalmol Vis Sci,2004,2004-10-27 00:00:00,,,10.1167/iovs.04-0721
,15509752,Filamin A and FILIP (Filamin A-Interacting Protein) regulate cell polarity and motility in neocortical subventricular and intermediate zones during radial migration,"Nagano T, Morikubo S, Sato M.",J Neurosci. 2004 Oct 27;24(43):9648-57. doi: 10.1523/JNEUROSCI.2363-04.2004.,Nagano T,J Neurosci,2004,2004-10-29 00:00:00,PMC6730158,,10.1523/JNEUROSCI.2363-04.2004
,15292205,Interaction of the pacemaker channel HCN1 with filamin A,"Gravante B, Barbuti A, Milanesi R, Zappi I, Viscomi C, DiFrancesco D.",J Biol Chem. 2004 Oct 15;279(42):43847-53. doi: 10.1074/jbc.M401598200. Epub 2004 Jul 30.,Gravante B,J Biol Chem,2004,2004-08-05 00:00:00,,,10.1074/jbc.M401598200
,15338277,Functional disomy resulting from duplications of distal Xq in four unrelated patients,"Lachlan KL, Collinson MN, Sandford RO, van Zyl B, Jacobs PA, Thomas NS.",Hum Genet. 2004 Oct;115(5):399-408. doi: 10.1007/s00439-004-1175-x. Epub 2004 Aug 24.,Lachlan KL,Hum Genet,2004,2004-09-01 00:00:00,,,10.1007/s00439-004-1175-x
,15274135,Identification of proteins in activated human neutrophils susceptible to tyrosyl radical attack. A proteomic study using a tyrosylating fluorophore,"Avram D, Romijn EP, Pap EH, Heck AJ, Wirtz KW.",Proteomics. 2004 Aug;4(8):2397-407. doi: 10.1002/pmic.200300755.,Avram D,Proteomics,2004,2004-07-27 00:00:00,,,10.1002/pmic.200300755
,15247186,Altered glucose metabolism and proteolysis in pancreatic cancer cell conditioned myoblasts: searching for a gene expression pattern with a microarray analysis of 5000 skeletal muscle genes,"Basso D, Millino C, Greco E, Romualdi C, Fogar P, Valerio A, Bellin M, Zambon CF, Navaglia F, Dussini N, Avogaro A, Pedrazzoli S, Lanfranchi G, Plebani M.",Gut. 2004 Aug;53(8):1159-66. doi: 10.1136/gut.2003.024471.,Basso D,Gut,2004,2004-07-13 00:00:00,PMC1774152,,10.1136/gut.2003.024471
,15165674,Etiological heterogeneity of familial periventricular heterotopia and hydrocephalus,"Sheen VL, Basel-Vanagaite L, Goodman JR, Scheffer IE, Bodell A, Ganesh VS, Ravenscroft R, Hill RS, Cherry TJ, Shugart YY, Barkovich J, Straussberg R, Walsh CA.",Brain Dev. 2004 Aug;26(5):326-34. doi: 10.1016/j.braindev.2003.09.004.,Sheen VL,Brain Dev,2004,2004-05-29 00:00:00,,,10.1016/j.braindev.2003.09.004
,15225631,Interaction of filamin A with the integrin beta 7 cytoplasmic domain: role of alternative splicing and phosphorylation,"Travis MA, van der Flier A, Kammerer RA, Mould AP, Sonnenberg A, Humphries MJ.",FEBS Lett. 2004 Jul 2;569(1-3):185-90. doi: 10.1016/j.febslet.2004.04.099.,Travis MA,FEBS Lett,2004,2004-07-01 00:00:00,,,10.1016/j.febslet.2004.04.099
